"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
65340,-6.37112,-4.25279,-3.79872,-6.88213,1.65049,1.37397,2.88448,1.87998,-24.76737,4.476914,-20.29046
65370,-9.23278,-5.14416,-1.697,-6.60774,2.57136,2.60613,4.47269,1.37746,-26.04926,2.950362,-23.0989
65400,-6.15567,-5.02703,-3.68941,-4.84767,2.11112,3.01118,6.15163,1.82189,-26.53055,-0.4099521,-26.9405
65430,-6.02151,-5.56443,0.609447,-0.730243,2.3298,4.2234,5.90663,1.87813,-27.2535,0.1625826,-27.09092
65460,-6.87099,-5.14067,3.20724,1.21043,1.91953,4.60372,9.37231,2.16919,-28.03124,1.034675,-26.99657
65490,-8.75464,-5.41876,4.15553,0.259539,2.51406,2.038,6.31979,1.42345,-26.7012,3.693574,-23.00762
65520,-8.1917,-5.5731,4.90207,1.34832,1.95197,3.69307,4.27506,1.49007,-26.81695,4.05732,-22.75963
65550,-7.22866,-5.35278,4.13228,1.28303,1.39703,2.4403,3.68396,1.23701,-25.65935,4.207212,-21.45214
65580,-6.64293,-5.23654,5.80192,2.74687,3.14861,1.67736,5.35751,1.21795,-26.70546,4.986946,-21.71851
65610,-6.63448,-5.38539,6.00212,3.64576,2.16649,1.80398,5.45665,1.38802,-26.63952,4.52535,-22.11417
65640,-6.76686,-5.30652,6.27114,2.71055,3.24922,1.97381,8.29317,1.12541,-27.2997,4.255743,-23.04396
65670,-8.88839,-5.281,7.07463,3.07494,1.56113,4.71152,2.95626,1.28228,-26.66003,4.211037,-22.44899
65700,-9.01369,-5.33388,6.28272,1.89661,2.13197,4.16457,3.26658,1.19655,-26.7155,5.299157,-21.41634
65730,-8.63543,-5.44803,6.94111,1.22894,3.36779,4.76166,1.43707,1.21576,-26.5192,0.2247349,-26.29446
65760,-9.27399,-5.53302,7.40069,3.03829,8.38606,7.71725,2.49637,1.9299,-29.10989,-0.4286335,-29.53852
65790,-9.66635,-5.07752,8.96176,3.88765,3.1407,4.80607,1.64819,2.77317,-27.8588,0.1425283,-27.71627
65820,-8.49768,-5.17796,9.31313,4.46287,6.8676,5.35875,3.79628,1.56296,-29.08107,0.9538224,-28.12724
65850,-8.77255,-5.0495,9.72017,5.56212,2.13513,3.02374,1.69437,2.07735,-26.97297,2.963557,-24.00941
65880,-6.70777,-5.25114,8.70644,6.29955,1.67416,2.28782,3.39598,1.6035,-26.81972,3.235382,-23.58434
65910,-8.28677,-5.42415,10.3812,6.22342,2.31365,3.05196,4.00198,1.27118,-27.56865,4.951394,-22.61725
65940,-8.34937,-5.55131,11.1234,7.36454,1.66449,2.2515,3.13532,2.20282,-27.45704,2.450551,-25.00649
65970,-9.99174,-5.75985,13.6591,8.38599,2.16212,3.27815,8.41114,1.4101,-29.14424,0.3943012,-28.74994
